-0.847524,0.571408,0.839854,-0.0475534,3.04265,-0.628932,-2.94639,0.748583,0.826049,-1.04196,0.623947,-3.04572,-0.153782,2.70441,-0.0145989,0.175925,2.36208,-0.297466,0.0622795,2.33674,0.429462,0.419171,2.2289,-0.482211,-0.160155,2.45726,0.557249,0.727094,2.21252,-0.18223,0.289728,2.22716,0.144116,0.329833,2.2004,-0.0949695,-0.471962,2.72234,0.110269,-0.420252,2.68977,-0.071377,-0.100471,2.4862,0.0544635,-0.0885749,2.4853,-0.0845496,-0.867223,2.81934,0.125715,-0.87846,2.81777,-0.330065,0.965961,-0.161128,-0.233467,-0.498269,-0.712227,0.435837,-0.651935,1.67285,0.828969,-0.425114,0.294668,0.752054,0.40849,-0.494114,1.66971,0.239338,-0.895356,0.0313249,0.43656,0.0822923,5,2,1,34
-0.873602,0.565272,0.844456,-0.0736311,3.0415,-0.648874,-2.94754,0.768908,0.823364,-1.04733,0.619728,-3.04572,-0.162985,2.70518,-0.015615,0.178306,2.36337,-0.297354,0.0624177,2.3366,0.428491,0.42018,2.22641,-0.482744,-0.159169,2.45404,0.559284,0.726155,2.20865,-0.184021,0.291107,2.22911,0.143267,0.33197,2.20162,-0.0947599,-0.47282,2.72347,0.11025,-0.419669,2.69003,-0.071393,-0.0979809,2.48711,0.0540631,-0.0867327,2.48601,-0.0850393,-0.866755,2.81934,0.125538,-0.880688,2.82031,-0.329883,0.966386,-0.161125,-0.235569,-0.498106,-0.712014,0.435241,-0.649065,1.67736,0.828024,-0.430778,0.299535,0.748161,0.406158,-0.497293,1.66894,0.237322,-0.89458,0.040516,0.435106,0.0936405,3,6,0,34
-0.893927,0.560286,0.846374,-0.0947233,3.0415,-0.664597,-2.951,0.783481,0.82068,-1.05039,0.617427,-3.0461,-0.169121,2.70479,-0.0162798,0.179829,2.36448,-0.297004,0.0631255,2.33607,0.410514,0.420343,2.2204,-0.482138,-0.160538,2.45694,0.559315,0.726725,2.20717,-0.185724,0.292501,2.23103,0.14207,0.334247,2.20259,-0.0947538,-0.473845,2.72439,0.110158,-0.421547,2.69181,-0.0713423,-0.0965712,2.48812,0.0538956,-0.0854218,2.48642,-0.0854604,-0.866349,2.82073,0.0989322,-0.830481,2.9755,-0.33056,0.966679,-0.161565,-0.23605,-0.498188,-0.711904,0.435066,-0.647916,1.67917,0.827187,-0.432128,0.300613,0.746647,0.406712,-0.499977,1.66916,0.235633,-0.895401,0.0362042,0.43506,0.0875731,3,6,0,34
-0.899296,0.559136,0.847141,-0.100476,3.04303,-0.669199,-2.951,0.787699,0.819913,-1.05154,0.61666,-3.0461,-0.171039,2.70479,-0.0180366,0.181995,2.36517,-0.296455,0.0637329,2.33481,0.406795,0.420743,2.21813,-0.483914,-0.159168,2.45584,0.558354,0.72715,2.20458,-0.187083,0.293924,2.2329,0.140351,0.336459,2.20335,-0.0946603,-0.474007,2.72458,0.109745,-0.420191,2.69117,-0.0720321,-0.0954425,2.48828,0.0508361,-0.0810867,2.48498,-0.0859215,-0.865781,2.81958,0.102328,-0.828885,2.96987,-0.333497,0.96685,-0.163179,-0.235521,-0.499567,-0.711339,0.434695,-0.647383,1.68067,0.825091,-0.430828,0.301524,0.744745,0.410883,-0.50323,1.66912,0.233068,-0.895342,0.0348359,0.435836,0.0848265,1,3,0,32
-0.925757,0.552617,0.847524,-0.126937,3.04303,-0.68799,-2.95368,0.808791,0.817228,-1.05538,0.613209,-3.04649,-0.179859,2.70211,-0.0190725,0.183119,2.36619,-0.296899,0.0636559,2.33498,0.401565,0.419889,2.21561,-0.484045,-0.158343,2.45825,0.556777,0.727176,2.20269,-0.188871,0.294906,2.23425,0.1388,0.337923,2.20386,-0.0946434,-0.474726,2.72519,0.109471,-0.419388,2.69076,-0.0720569,-0.0949225,2.48844,0.0509106,-0.0805955,2.48506,-0.0864384,-0.865855,2.8196,0.102678,-0.826596,2.9666,-0.337221,0.966741,-0.165171,-0.234474,-0.500641,-0.71098,0.434613,-0.647729,1.68135,0.822966,-0.430232,0.303445,0.74375,0.411894,-0.506612,1.66891,0.230694,-0.895418,0.0359823,0.43548,0.0853759,1,3,0,32
-0.946466,0.548015,0.847908,-0.147262,3.0438,-0.704481,-2.95675,0.824515,0.815694,-1.05768,0.610524,-3.0461,-0.189063,2.69635,-0.0205005,0.184515,2.36784,-0.297374,0.0643929,2.33549,0.399352,0.420064,2.21499,-0.486637,-0.155988,2.46241,0.55492,0.732204,2.20335,-0.191534,0.297036,2.23751,0.136661,0.33946,2.20527,-0.0946747,-0.476582,2.72693,0.108731,-0.421442,2.69191,-0.0720046,-0.094521,2.4889,0.0506164,-0.0798383,2.486,-0.0862555,-0.867069,2.81949,0.124458,-0.879474,2.81753,-0.341747,0.966771,-0.167662,-0.233247,-0.500968,-0.710747,0.435277,-0.649188,1.68159,0.820435,-0.430714,0.302354,0.744433,0.41096,-0.51086,1.66828,0.22797,-0.895175,0.0434922,0.433569,0.093746,1,0,1,28
-0.952602,0.546864,0.847524,-0.154165,3.0438,-0.709083,-2.95713,0.827966,0.814927,-1.05883,0.60899,-3.04649,-0.192131,2.6952,-0.0222442,0.185953,2.36904,-0.298532,0.0658941,2.33652,0.396851,0.420598,2.21492,-0.485879,-0.152834,2.46558,0.551405,0.731815,2.20487,-0.194241,0.298953,2.24023,0.134889,0.341444,2.20684,-0.094926,-0.476836,2.72772,0.108659,-0.421367,2.69181,-0.0734076,-0.0931757,2.48964,0.049307,-0.0791912,2.48671,-0.086606,-0.866784,2.81983,0.124172,-0.877572,2.81624,-0.346961,0.966864,-0.170705,-0.23131,-0.501276,-0.710794,0.435879,-0.651515,1.68153,0.817871,-0.431688,0.301479,0.745346,0.408919,-0.514918,1.66827,0.225336,-0.895934,0.0432341,0.432346,0.0922519,3,6,1,34
-0.979063,0.541495,0.847524,-0.181393,3.0484,-0.731709,-2.95982,0.849058,0.809558,-1.06075,0.607073,-3.04649,-0.204403,2.69559,-0.0239458,0.18766,2.37143,-0.298801,0.0691444,2.33872,0.395176,0.425835,2.2168,-0.488028,-0.149201,2.46952,0.551432,0.733532,2.21071,-0.197539,0.301211,2.24447,0.13295,0.343817,2.20926,-0.0950959,-0.476599,2.72832,0.10835,-0.419863,2.69073,-0.0739099,-0.0918976,2.49089,0.049001,-0.0783962,2.48732,-0.0869917,-0.8666,2.8203,0.122941,-0.88045,2.81863,-0.351251,0.967049,-0.173317,-0.229836,-0.501062,-0.710869,0.436782,-0.653648,1.68137,0.81584,-0.432732,0.299809,0.745637,0.408513,-0.517514,1.66877,0.223642,-0.896909,0.0363086,0.432894,0.0826945,3,6,1,34
-1.00054,0.536893,0.847141,-0.203252,3.05301,-0.752034,-2.96288,0.864782,0.804956,-1.06228,0.604388,-3.04687,-0.215908,2.69559,-0.0257794,0.189425,2.37354,-0.302241,0.0727258,2.34285,0.388442,0.425005,2.21972,-0.492249,-0.146344,2.4768,0.548616,0.738587,2.21266,-0.200025,0.302594,2.24735,0.130599,0.347168,2.21253,-0.0952412,-0.477061,2.72928,0.106664,-0.417974,2.68916,-0.0748996,-0.0906173,2.49212,0.0477264,-0.0770258,2.48827,-0.0841394,-0.874091,2.82382,0.120982,-0.885359,2.82943,-0.358723,0.967559,-0.178323,-0.22717,-0.499586,-0.712011,0.438005,-0.657864,1.68085,0.812352,-0.435084,0.297321,0.746964,0.405397,-0.523353,1.6686,0.22019,-0.89747,0.0368148,0.431655,0.0828625,3,2,0,31
-1.00552,0.535743,0.846374,-0.209772,3.05262,-0.757787,-2.96327,0.869767,0.803806,-1.06228,0.604388,-3.04649,-0.218592,2.69597,-0.0274916,0.192653,2.3755,-0.30516,0.0754044,2.34656,0.384975,0.424628,2.22159,-0.49407,-0.143256,2.47916,0.544107,0.739921,2.21649,-0.202475,0.304621,2.25164,0.127649,0.349615,2.21523,-0.101049,-0.452177,2.71908,0.105486,-0.416645,2.68818,-0.0752885,-0.0884882,2.49321,0.0463966,-0.0717115,2.48788,-0.08465,-0.872353,2.82392,0.120226,-0.877252,2.82045,-0.363332,0.968023,-0.18168,-0.224775,-0.49845,-0.712827,0.439205,-0.660765,1.68025,0.810021,-0.437858,0.297216,0.746861,0.402668,-0.52774,1.66827,0.21784,-0.898018,0.0392697,0.429614,0.0863367,1,0,3,25
-1.03275,0.52999,0.84484,-0.236617,3.05492,-0.784248,-2.9671,0.888558,0.79767,-1.06228,0.602087,-3.0461,-0.232015,2.69597,-0.0301352,0.194972,2.37812,-0.309098,0.0780204,2.35152,0.382942,0.425194,2.22313,-0.499452,-0.137588,2.48348,0.543802,0.737908,2.22213,-0.206773,0.308245,2.25653,0.125331,0.351937,2.21821,-0.101579,-0.464284,2.72642,0.104713,-0.416074,2.6879,-0.0785959,-0.0858691,2.49498,0.0439451,-0.0711302,2.48914,-0.0862073,-0.871222,2.82468,0.119871,-0.880749,2.82217,-0.369658,0.968598,-0.18651,-0.222037,-0.496424,-0.71431,0.440482,-0.665019,1.67922,0.806679,-0.440408,0.29615,0.747512,0.399452,-0.532504,1.66815,0.214809,-0.898545,0.0359847,0.42967,0.0818887,1,0,3,25
-1.04848,0.526155,0.843306,-0.254257,3.05722,-0.799204,-2.96979,0.902364,0.794986,-1.0619,0.600553,-3.04649,-0.237767,2.6952,-0.033014,0.196227,2.38129,-0.312624,0.0819559,2.35615,0.38069,0.426276,2.2249,-0.505071,-0.131798,2.4888,0.53985,0.74153,2.2253,-0.209748,0.310956,2.25963,0.122823,0.353987,2.22154,-0.102635,-0.468889,2.72921,0.103432,-0.415158,2.68724,-0.0811387,-0.0863758,2.49773,0.0423133,-0.0708394,2.48989,-0.0853852,-0.868334,2.82301,0.119774,-0.877612,2.81866,-0.375957,0.969267,-0.191604,-0.219142,-0.494252,-0.715953,0.441705,-0.66989,1.67771,0.80316,-0.441324,0.293286,0.748514,0.398675,-0.538789,1.66774,0.211475,-0.899379,0.0377734,0.427244,0.0845724,0,1,0,22
-1.0596,0.523471,0.842922,-0.266146,3.05722,-0.807641,-2.9717,0.9085,0.793452,-1.0619,0.60017,-3.04649,-0.243136,2.69559,-0.0350313,0.198646,2.38417,-0.317615,0.0854829,2.36067,0.378103,0.428283,2.22836,-0.509883,-0.126693,2.49554,0.536486,0.74376,2.23315,-0.209706,0.310959,2.25963,0.119293,0.35618,2.22634,-0.103693,-0.471452,2.73119,0.101687,-0.413654,2.68702,-0.0822943,-0.0843817,2.4985,0.0415465,-0.0698854,2.49179,-0.0830757,-0.866914,2.82269,0.120935,-0.87652,2.81693,-0.383801,0.970359,-0.198169,-0.216074,-0.491473,-0.718287,0.442528,-0.676242,1.67555,0.798663,-0.444887,0.292131,0.749564,0.39356,-0.546467,1.66707,0.207165,-0.900339,0.0378479,0.425338,0.0839282,2,0,1,13
-1.08452,0.517335,0.836787,-0.293374,3.05952,-0.83602,-2.97554,0.929209,0.791534,-1.06228,0.597486,-3.0461,-0.260393,2.6952,-0.0375054,0.201121,2.38772,-0.321975,0.0883462,2.36556,0.373874,0.43088,2.23257,-0.512602,-0.123158,2.49761,0.534051,0.746922,2.23974,-0.216738,0.318386,2.26935,0.114233,0.358252,2.23213,-0.105234,-0.474394,2.73399,0.100854,-0.413546,2.68717,-0.084209,-0.0819352,2.50013,0.0405087,-0.0694376,2.49264,-0.0848084,-0.866509,2.82292,0.118496,-0.879524,2.81883,-0.39002,0.971354,-0.203768,-0.213975,-0.488871,-0.72031,0.443141,-0.681894,1.67354,0.794834,-0.44745,0.290203,0.750459,0.390362,-0.553098,1.6663,0.20365,-0.90094,0.0381313,0.423964,0.0843057,2,0,1,13
-1.10523,0.51235,0.831801,-0.315233,3.06068,-0.860563,-2.97976,0.94685,0.788466,-1.0619,0.595185,-3.04572,-0.273816,2.6952,-0.042073,0.204445,2.39213,-0.328372,0.091499,2.37155,0.371329,0.433865,2.23722,-0.519859,-0.118993,2.50311,0.53028,0.745963,2.24558,-0.216058,0.317846,2.2686,0.114656,0.358164,2.23171,-0.110253,-0.457861,2.7275,0.0992733,-0.414898,2.68872,-0.088561,-0.0787716,2.50232,0.0355613,-0.0682402,2.49632,-0.0844963,-0.86577,2.82271,0.118555,-0.879959,2.81941,-0.396111,0.972259,-0.209466,-0.212113,-0.486414,-0.722764,0.442744,-0.687975,1.67114,0.79106,-0.450049,0.288855,0.750497,0.388295,-0.558176,1.66569,0.200904,-0.901179,0.0376261,0.423557,0.0840274,1,0,3,4
-1.11022,0.510049,0.829884,-0.321369,3.06144,-0.865165,-2.97976,0.951068,0.788083,-1.06151,0.595185,-3.0461,-0.277651,2.6952,0.508691,1.32401,3.87601,0.419937,1.09518,3.87905,0.607665,1.05549,3.91934,0.288135,1.28326,3.73247,0.859505,0.900527,3.84669,0.606165,0.999113,3.93145,0.740586,1.22713,3.93617,0.450033,1.24363,3.7701,0.552498,1.28359,3.8178,0.390385,1.43135,3.83821,0.461699,1.52294,3.84992,0.587468,0.982998,3.89548,0.663635,1.00598,3.93532,-0.400927,0.97296,-0.213792,-0.211203,-0.485162,-0.72414,0.442303,-0.692748,1.66936,0.788443,-0.4515,0.286439,0.751836,0.385802,-0.565584,1.66463,0.197358,-0.901761,0.0381715,0.422013,0.0852913,1,0,3,4
-1.13591,0.50468,0.819529,-0.348214,3.06183,-0.896612,-2.98474,0.97101,0.785398,-1.05883,0.592884,-3.0461,-0.296058,2.69597,-0.0519463,0.211176,2.40108,-0.334814,0.0963573,2.37953,0.364198,0.437283,2.24697,-0.526809,-0.11202,2.51038,0.524149,0.747985,2.25959,-0.229128,0.331595,2.28616,0.103624,0.368779,2.24717,-0.111523,-0.468028,2.73586,0.0961762,-0.414864,2.69278,-0.099264,-0.0720833,2.50784,0.0237907,-0.0647251,2.50083,-0.0863414,-0.864703,2.82561,0.11678,-0.882319,2.82248,-0.409604,0.973997,-0.221191,-0.20962,-0.482091,-0.7273,0.441228,-0.701415,1.66626,0.78406,-0.456333,0.284561,0.75249,0.380191,-0.575921,1.66299,0.192716,-0.902649,0.0391144,0.41968,0.0869724,0,0,0,5
-1.15547,0.500078,0.809558,-0.369689,3.06336,-0.918854,-2.98743,0.98635,0.78233,-1.05653,0.5925,-3.04572,-0.309481,2.6952,-0.0561447,0.216196,2.4051,-0.340591,0.102546,2.38574,0.361633,0.440564,2.25473,-0.52249,-0.0863029,2.50404,0.521489,0.749344,2.26861,-0.23318,0.337173,2.29278,0.100155,0.372441,2.25317,-0.113661,-0.471754,2.73944,0.0938305,-0.413602,2.6968,-0.10316,-0.0666804,2.50935,0.0194121,-0.0601317,2.50158,-0.0875592,-0.863038,2.82472,0.115652,-0.882692,2.82247,-0.417206,0.975123,-0.227273,-0.207126,-0.477795,-0.730613,0.441606,-0.709386,1.66349,0.780994,-0.458582,0.282125,0.753033,0.378219,-0.5854,1.66169,0.189248,-0.903439,0.0386946,0.418357,0.0853062,2,1,5,4
